union_id,union_name,thana_id
20750745,GOPALPUR,207507
20750704,"WARD NO-04",207507
20750724,BEGUMGANJ,207507
20750706,"WARD NO-06",207507
20750707,"WARD NO-07",207507
20750728,CHHAYANI,207507
20750708,"WARD NO-08",207507
20750787,SHARIFPUR,207507
20750705,"WARD NO-05",207507
20750738,DURGAPUR,207507
20750752,HAJIPUR,207507
20750742,EKLASHPUR,207507
20750763,KADIRPUR,207507
20750784,RASULPUR,207507
20750702,"WARD NO-02",207507
20750749,NAROTTAMPUR,207507
20751028,"KHIL PARA",207510
20751017,BADALKUT,207510
20751006,"WARD NO-06",207510
20751003,"WARD NO-03",207510
20751004,"WARD NO-04",207510
20751057,PANCHGAON,207510
20751009,"WARD NO-09",207510
20751019,"HATPUKURIA GHATLABAG",207510
20751038,MOHAMMADPUR,207510
20751001,"WARD NO-01",207510
20751047,NAYAKHOLA,207510
20751066,PARKOTE,207510
20751085,SAHAPUR,207510
20751076,RAMNARAYANPUR,207510
20752123,"CHAR HAZARI",207521
20752106,"WARD NO-06",207521
20752147,"CHAR PARBATI",207521
20752171,RAMPUR,207521
20752103,"WARD NO-03",207521
20752104,"WARD NO-04",207521
20752110,"CHAR ELAHI",207521
20752111,"CHAR FAKIRA",207521
20752135,"CHAR KAKRA",207521
20752108,"WARD NO-08",207521
20752183,SIRAJPUR,207521
20752159,MUSAPUR,207521
20753615,"BURIR CHAR",207536
20753628,"CHAR ISHWAR",207536
20753619,CHANDNANDI,207536
20753657,JAHAJMARA,207536
20753638,"CHAR KING",207536
20753607,"WARD NO-07",207536
20753603,"WARD NO-03",207536
20753676,SONADIA,207536
20753601,"WARD NO-01",207536
20753609,"WARD NO-09",207536
20753606,"WARD NO-06",207536
20753647,HARNI,207536
20753695,TAMARUDDIN,207536
20753608,"WARD NO-08",207536
20753669,"NIJUM DIP",207536
20753666,NALCHIRA,207536
20753602,"WARD NO-02",207536
20754795,SUNDALPUR,207547
20754755,GHOSHBAGH,207547
20754723,BATAIYA,207547
20754770,NAROTTAMPUR,207547
20754745,"DHAN SIRI",207547
20754707,"WARD NO-07",207547
20754727,"CHAP RASHIR HAT",207547
20754735,"DHAN SHALIK",207547
20754701,"WARD NO-01",207547
20758019,BEJOYBAGH,207580
20758028,CHHATARPAIA,207580
20758013,ARJUNTALA,207580
20758057,KADRA,207580
20758038,DUMURIA,207580
20758047,KABILPUR,207580
20758085,NABIPUR,207580
20758004,"WARD NO-04",207580
20758076,MOHAMADPUR,207580
20758066,KESHARPAR,207580
20758003,"WARD NO-03",207580
20758008,"WARD NO-08",207580
20758009,"WARD NO-09",207580
20758007,"WARD NO-07",207580
20758377,NATESHWAR,207583
20758315,"AMISHA PARA",207583
20758313,AMBARNAGAR,207583
20758335,DEOTI,207583
20758359,JAYAG,207583
20758321,BAZRA,207583
20758331,CHASHIRHAT,207583
20758373,NADANA,207583
20758394,SONAPUR,207583
20758309,"WARD NO-09",207583
20758307,"WARD NO-07",207583
20758317,BARAGAON,207583
20758308,"WARD NO-08",207583
20758304,"WARD NO-04",207583
20758305,"WARD NO-05",207583
20758306,"WARD NO-06",207583
20758535,"CHAR JABBAR",207585
20758537,"CHAR WAPDA",207585
20758547,"PURBA CHAR BATA",207585
20758533,"CHAR CLERK",207585
20758543,MOHAMMADPUR,207585
20758529,"CHAR AMANULLAH",207585
20758531,"CHAR BATA",207585
20758536,"CHAR JUBILLE",207585
20758705,"WARD NO-05",207587
20758760,"KADIR HANIF",207587
20758708,"WARD NO-08",207587
20758704,"WARD NO-04",207587
20758701,"WARD NO-01",207587
20758723,ASHWADIA,207587
20758740,"CHAR MATUA",207587
20758785,NOANNAI,207587
20758725,BINODPUR,207587
20758747,DHARMAPUR,207587
20758775,NIAZPUR,207587
20758709,"WARD NO-09",207587
20758721,ANDERCHAR,207587
20758765,KALADARAF,207587
20758780,NOAKHALI,207587
20758750,EWAZBALIA,207587
20758745,DADPUR,207587
20758703,"WARD NO-03",207587
20758702,"WARD NO-02",207587
20758790,"PURBA CHAR MATUA",207587
20840710,AMTALI,208407
20840723,BANGALTALI,208407
20840783,SAJEK,208407
20840711,"BAGHAI CHHARI",208407
20840771,RUPAKARI,208407
20840759,MARISHYA,208407
20840705,"WARD NO-05",208407
20840747,KEDARMARA,208407
20840735,SARBOATALI,208407
20842179,SHUBLONG,208421
20842163,"BHUSHAN CHHARA",208421
20842131,"BARA HARINA",208421
20842147,BARKAL,208421
20842115,"AIMA CHHARA",208421
20842538,"FATIK CHHARI",208425
20842519,BETBUNIA,208425
20842557,GHAGRA,208425
20842576,KALAMPATI,208425
20842923,"BELAI CHHARI",208429
20842947,FARUA,208429
20842971,"KANGARA CHHARI",208429
20843657,KAPTAI,208436
20843676,RAIKHALI,208436
20843619,CHANDRAGHONA,208436
20843638,CHITMARAM,208436
20843686,WAGGA,208436
20844719,"BANJUGI CHHARA",208447
20844757,"JURAI CHHARI",208447
20844776,MAIDANG,208447
20845867,LANGADU,208458
20845881,MAYANIMUKH,208458
20845827,"BHASANYA ADAM",208458
20845854,GULSHAKHALI,208458
20845860,KALAPAKURJYA,208458
20845813,"ATARAK CHARA",208458
20845840,BAGACHATAR,208458
20847557,NANIARCHAR,208475
20847519,BURIGHAT,208475
20847576,SABEKHYONG,208475
20847823,BANGALHALIA,208478
20847871,GAINDA,208478
20847846,"GHILA CHHARI",208478
20848781,SAPCHHARI,208487
20848707,"WARD NO-07",208487
20848727,BALUKHALI,208487
20848713,"BANDUK BHANGA",208487
20848754,"KUTUK CHHARI",208487
20848767,MAGBAN,208487
20848702,"WARD NO-02",208487
20848740,JIBTALI,208487
20848709,"WARD NO-09",208487
20848706,"WARD NO-06",208487
20848704,"WARD NO-04",208487
20848708,"WARD NO-08",208487
20848703,"WARD NO-03",208487
20848705,"WARD NO-05",208487
30260230,"WARD NO-30 (43)",302602
30260233,"WARD NO-33 (PART) (46)",302602
30260419,BERAID,302604
30260482,SATARKUL,302604
30260413,BADDA,302604
30260421,"WARD NO-21",302604
30260417,"WARD NO-17 (PART)",302604
30260532,"WARD NO-32 (68)(PART)",302605
30260533,"WARD NO-33 (69)",302605
30260531,"WARD NO-31 (67) (PART)",302605
30260535,"WARD NO-35 (71)(PART)",302605
30260534,"WARD NO-34 (70)",302605
30260601,"WARD NO-01(PART)",302606
30260720,"WARD NO-20 (PART)",302607
30260719,"WARD NO_19 (PART)",302607
30260898,"WARD NO-98 (REST. AREA)",302608
30260815,"WARD NO-15 (PART)",302608
30260927,"WARD NO-27 (63) (PART)",302609
30260929,"WARD NO-29 (65)",302609
30260930,"WARD NO-30 (66)(PART)",302609
30261038,DAKSHINKHAN(PART),302610
30261110,"WARD NO-10",302611
30261109,"WARD NO-09",302611
30261265,DEMRA,302612
30261293,SARALIA,302612
30261280,"MATUAIL (PART)",302612
30261417,BALIA,302614
30261403,"WARD NO-03",302614
30261435,DHAMRAI,302614
30261423,BHARARIA,302614
30261405,"WARD NO-05",302614
30261447,JADABPUR,302614
30261494,"SUTI PARA",302614
30261459,KUSHURA,302614
30261411,BAISAKANDA,302614
30261477,SANORA,302614
30261404,"WARD NO-04",302614
30261465,NANNAR,302614
30261410,AMTA,302614
30261488,SUAPUR,302614
30261441,GANGUTIA,302614
30261408,"WARD NO-08",302614
30261453,KULLA,302614
30261429,CHAUHAT,302614
30261471,ROWAIL,302614
30261483,SOMBHAG,302614
30261615,"WARD NO-15 (49)",302616
30261614,"WARD NO-14 (48)(PART)",302616
30261634,"WARD NO-34 (PART) (47)",302616
30261863,NAYABARI,302618
30261803,"WARD NO-03",302618
30261805,"WARD NO-05",302618
30261842,MUKSUDPUR,302618
30261873,ROYPARA,302618
30261852,NARISHA,302618
30261821,KUSHUMHATI,302618
30261884,"SUTAR PARA",302618
30261801,"WARD NO-01",302618
30261831,MAHMUDPUR,302618
30262115,"WARD NO-15 (PART)",302621
30262257,BHATARA,302622
30262217,"WARD NO-17 (PART)",302622
30262446,"WARD NO-46 (82)",302624
30262440,"WARD NO-40 (76) (PART)",302624
30262619,"WARD NO-19 (PART)",302626
30262618,"WARD NO-18 (PART)",302626
30262822,"WARD NO-22 (58)",302628
30262814,"WARD NO-14 (48)(PART)",302628
30262833,"WARD NO-33 (PART) (46)",302628
30262935,"DHANIA (PART)",302629
30262980,"MATUAIL (PART)",302629
30262949,"WARD NO-49 (85)",302629
30262950,"WARD NO-50 (86)",302629
30262940,"WARD NO-40 (76) (PART)",302629
30262948,"WARD NO-48 (84)",302629
30263014,"WARD NO-14 (PART)",302630
30263016,"WARD NO-16 (PART)",302630
30263004,"WARD NO-04",302630
30263235,"DHANIA (PART)",302632
30263253,"WARD NO-53 (89)",302632
30263295,SHYAMPUR,302632
30263280,MATUAIL(PART),302632
30263252,"WARD NO-52 (88)",302632
30263316,"WARD NO-16 (50 )",302633
30263451,SULTANGANJ,302634
30263685,NASIRABAD,302636
30263602,"WARD NO-02 (25)",302636
30263601,"WARD NO-01 (24)",302636
30263603,"WARD NO-03 (26) (PART)",302636
30263660,"DAKSHINGAON (PART)",302636
30263749,DUMNI,302637
30263738,"DAKSHINKHAN (PART)",302637
30263717,"WARD NO-17 (PART)",302637
30263869,SUBHADYA,302638
30263877,TARANAGAR,302638
30263860,SAKTA,302638
30263894,ZINJIRA,302638
30263886,TEGHARIA,302638
30263813,BASTA,302638
30263834,KALINDI,302638
30263843,KONDA,302638
30263817,HAZRATPUR,302638
30263825,KALATIA,302638
30263811,AGANAGAR,302638
30263851,RUHITPUR,302638
30264032,"WARD NO-32 (68)(PART)",302640
30264035,"WARD NO-35 (71)(PART)",302640
30264037,"WARD NO-37 (73)",302640
30264036,"WARD NO-36 (72)",302640
30264226,"WARD NO-26 (62)",302642
30264223,"WARD NO-23 (59)",302642
30264220,"WARD NO-20 (56)(PART)",302642
30264225,"WARD NO-25 (61)",302642
30264224,"WARD NO-24 (60)",302642
30264807,"WARD NO-07 (PART)",302648
30264813,"WARD NO-13",302648
30264812,"WARD NO-12",302648
30264811,"WARD NO-11",302648
30264814,"WARD NO-14 (PART)",302648
30265032,"WARD NO-32 (45)",302650
30265033,"WARD NO-33 (PART) (46)",302650
30265034,"WARD NO-34 (PART) (47)",302650
30265031,"WARD NO-31 (44)",302650
30265029,"WARD NO-29 (42)",302650
30265409,"WARD NO-09 (32)",302654
30265410,"WARD NO-10 (33)",302654
30265408,"WARD NO-08 (PART) (31)",302654
30265706,"WARD NO-06 (29)",302657
30265782,MANDA,302657
30265707,"WARD NO-07 (30)",302657
30266240,CHURAIN,302662
30266227,BARRAH,302662
30266274,KALAKOPA,302662
30266213,BAKSHANAGAR,302662
30266220,BANDURA,302662
30266233,BARUAKHALI,302662
30266254,JANTRAIL,302662
30266267,KAILAIL,302662
30266281,NAYANSREE,302662
30266294,SHOLLA,302662
30266288,"SHIKARI PARA",302662
30266247,GALIMPUR,302662
30266261,JOYKRISHNAPUR,302662
30266211,AGLA,302662
30266318,"WARD NO-18 (52)",302663
30266406,"WARD NO-06 (PART)",302664
30266403,"WARD NO-03",302664
30266402,"WARD NO-02",302664
30266405,"WARD NO-05",302664
30266513,"WARD NO-13 (36)",302665
30266635,"WARD NO-35 (54)",302666
30266619,"WARD NO-19 (53)",302666
30266636,"WARD NO-36 (55)",302666
30266722,"WARD NO-22",302667
30266723,"WARD NO-23",302667
30266805,"WARD NO-05 (28)",302668
30266804,"WARD NO-04 (27)",302668
30266860,"DAKSHINGAON (PART)",302668
30267006,"WARD NO-06 (PART)",302670
30267007,"WARD NO-07 (PART)",302670
30267272,PATHALIA,302672
30267239,DHAMSANA,302672
30267278,SAVAR,302672
30267233,BIRALIA,302672
30267283,SHIMULIA,302672
30267294,YEARPUR,302672
30267218,ASHULIA,302672
30267227,BHAKURTA,302672
30267201,"WARD NO-01",302672
30267222,BANAGRAM,302672
30267205,"WARD NO-05",302672
30267250,KAUNDIA,302672
30267203,"WARD NO-03",302672
30267207,"WARD NO-07",302672
30267215,"AMIN BAZAR",302672
30267289,TETULJHORA,302672
30267298,"SAVAR CANTOMENT",302672
30267206,"WARD NO-06",302672
30267204,"WARD NO-04",302672
30267208,"WARD NO-08",302672
30267312,"WARD NO-12 (35)",302673
30267311,"WARD NO-11 (34)",302673
30267408,"WARD NO-08",302674
30267520,"WARD NO-20 (56)(PART)",302675
30267521,"WARD NO-21 (57)",302675
30267647,"WARD NO-47 (83)",302676
30267654,"WARD NO-54 (90)",302676
30267651,"WARD NO-51 (87)",302676
30268028,"WARD NO-28 (41)",302680
30268016,"WARD NO-16 (PART)",302680
30268027,"WARD NO-27 (PART) (40)",302680
30268017,"WARD NO-17 (51) (PART)",302680
30268874,30268874,302688
30268844,"WARD NO-44 (80) (PART)",302688
30268842,"WARD NO-42 (78)",302688
30268843,"WARD NO-43 (79)",302688
30269026,"WARD NO-26 (39)",302690
30269025,"WARD NO-25 (PART) (38)",302690
30269027,"WARD NO-27(PART) (40)",302690
30269224,"WARD NO- 24(37)",302692
30269225,"WARD NO-25 (PART) (38)",302692
30269351,HARIRAMPUR,302693
30269401,"WARD NO-01 (PART)",302694
30269501,"WARD NO-01(PART)",302695
30269676,"UTTAR KHAN",302696
30269839,"WARD NO-39 (75)",302698
30269841,"WARD NO-41 (77)",302698
30269838,"WARD NO-38 (74)",302698
30268843,"WARD NO-43 (79)",302698
30290342,GOPALPUR,302903
30290310,ALFADANGA,302903
30290331,BURAICH,302903
30290321,BANA,302903
30290352,PANCHURIA,302903
30290384,TAGARBANDA,302903
30291013,ALGI,302910
30291079,NASIRABAD,302910
30291031,CHANDRA,302910
30291071,MANIKDAHA,302910
30291015,AZIMNAGAR,302910
30291087,NURULLAGANJ,302910
30291004,"WARD NO-04",302910
30291008,"WARD NO-08",302910
30291063,KAOLIBERA,302910
30291025,CHUMORDI,302910
30291039,GHARUA,302910
30291055,KALAMRIDHA,302910
30291047,HAMIRDI,302910
30291003,"WARD NO-03",302910
30291094,TUZARPUR,302910
30291825,CHATUL,302918
30291806,"WARD NO-06",302918
30291804,"WARD NO-04",302918
30291885,RUPAPAT,302918
30291860,MOYNA,302918
30291835,GHOSHPUR,302918
30291803,"WARD NO-03",302918
30291820,CHANDPUR,302918
30291890,SATAIR,302918
30291875,PARAMESHWARDI,302918
30291805,"WARD NO-05",302918
30291840,GUNBAHA,302918
30291815,BOALMARI,302918
30291830,DADPUR,302918
30291895,SHEKHAR,302918
30292119,"CHAR BHADRASAN",302921
30292138,"CHAR HARIRAMPUR",302921
30292176,GAZIRTEK,302921
30294755,KAIJURI,302947
30294739,GREDA,302947
30294715,AMBIKAPUR,302947
30294704,"WARD NO-04",302947
30294731,DECREERCHAR,302947
30294713,ALIABAD,302947
30294723,"CHAR MADHABDIA",302947
30294701,"WARD NO-01",302947
30294763,KANAIPUR,302947
30294771,KRISHNANAGAR,302947
30294779,MAJCHAR,302947
30294708,"WARD NO-08",302947
30294705,"WARD NO-05",302947
30294709,"WARD NO-09",302947
30294706,"WARD NO-06",302947
30294747,"ISHAN GOPALPUR",302947
30294787,"UTTAR CHANNEL",302947
30294703,"WARD NO-03",302947
30294707,"WARD NO-07",302947
30294702,"WARD NO-02",302947
30295684,RAIPUR,302956
30295647,KORAKDI,302956
30295613,ARPARA,302956
30295631,GAJNA,302956
30295610,BAGAT,302956
30295673,NOAPARA,302956
30295642,KAMARKHALI,302956
30295663,MEGCHAMI,302956
30295637,JAHAPUR,302956
30295621,DUMAIN,302956
30295652,MADHUKHALI,302956
30296255,LASKARDIA,302962
30296222,"CHAR JASORDI",302962
30296227,DANGI,302962
30296294,TALMA,302962
30296272,"PURA PARA",302962
30296203,"WARD NO-03",302962
30296233,PHULSUTI,302962
30296208,"WARD NO-08",302962
30296250,KAICHAIL,302962
30296267,"KODALIA SHOHIDNAGAR",302962
30296283,RAMNAGAR,302962
30296207,"WARD NO-07",302962
30296201,"WARD NO-01",302962
30298485,SADARPUR,302984
30298419,BHASHANCHAR,302984
30298415,"AKTER CHAR",302984
30298457,DHEUKHALI,302984
30298428,"CHAR BISHNUPUR",302984
30298438,"CHAR MANAIR",302984
30298447,"CHAR NASIRPUR",302984
30298466,KRISHNAPUR,302984
30299010,ATGHAR,302990
30299044,JADUNANDI,302990
30299039,GATTI,302990
30299011,BALLABHDI,302990
30299089,SONAPUR,302990
30299061,MAJHARDIA,302990
30299078,RAMKANTAPUR,302990
30299016,BHAWAL,302990
30333028,BHAWALGARH,303330
30333010,"WARD NO-10",303330
30333002,"WARD NO-02",303330
30333058,"WARD NO-52",303330
30333031,"WARD NO-25",303330
30333047,"WARD NO-41",303330
30333046,"WARD NO-40",303330
30333016,"WARD NO-16",303330
30333024,"WARD NO-24",303330
30333044,"WARD NO-38",303330
30333004,"WARD NO-04",303330
30333060,"WARD NO-54",303330
30333042,"WARD NO-36",303330
30333013,"WARD NO-13",303330
30333040,"WARD NO-34",303330
30333017,"WARD NO-17",303330
30333006,"WARD NO-06",303330
30333019,"WARD NO-19",303330
30333062,"WARD NO-56",303330
30333041,"WARD NO-35",303330
30333005,"WARD NO-05",303330
30333057,"WARD NO-51",303330
30333063,"WARD NO-57",303330
30333025,BARIA,303330
30333098,"GAZIPUR CANT.",303330
30333033,"WARD NO-27",303330
30333018,"WARD NO-18",303330
30333011,"WARD NO-11",303330
30333022,"WARD NO-22",303330
30333012,"WARD NO-12",303330
30333003,"WARD NO-03",303330
30333014,"WARD NO-14",303330
30333055,"WARD NO-49",303330
30333037,"WARD NO-31",303330
30333021,"WARD NO-21",303330
30333067,MIRZAPUR,303330
30333023,"WARD NO-23",303330
30333043,"WARD NO-37",303330
30333054,"WARD NO-48",303330
30333034,"WARD NO-28",303330
30333035,"WARD NO-29",303330
30333059,"WARD NO-53",303330
30333038,"WARD NO-32",303330
30333008,"WARD NO-08",303330
30333007,"WARD NO-07",303330
30333032,"WARD NO-26",303330
30333015,"WARD NO-15",303330
30333056,"WARD NO-50",303330
30333009,"WARD NO-09",303330
30333001,"WARD NO-01",303330
30333048,"WARD NO-42",303330
30333045,"WARD NO-39",303330
30333052,"WARD NO-46",303330
30333036,"WARD NO-30",303330
30333020,"WARD NO-20",303330
30333053,"WARD NO-47",303330
30333051,"WARD NO-45",303330
30333061,"WARD NO-55",303330
30333049,"WARD NO-43",303330
30333070,PIRUJALI,303330
30333039,"WARD NO-33",303330
30333202,"WARD NO-02",303332
30333276,SREEFALTALI,303332
30333247,FULBARIA,303332
30333257,MADHYAPARA,303332
30333238,DHALJORA,303332
30333213,ATABAHA,303332
30333228,CHAPAIR,303332
30333285,SUTRAPUR,303332
30333219,BOALI,303332
30333266,MOUCHAK,303332
30333201,"WARD NO-01",303332
30333205,"WARD NO-05",303332
30333209,"WARD NO-09",303332
30333469,JANGALIA,303334
30333496,NAGARI,303334
30333494,MOKTARPUR,303334
30333405,"WARD NO-05",303334
30333415,BAHADURSADI,303334
30333460,JAMALPUR,303334
30333417,BAKTARPUR,303334
30333497,TUMULIA,303334
30333401,"WARD NO-01",303334
30333404,"WARD NO-04",303334
30333408,"WARD NO-08",303334
30333403,"WARD NO-03",303334
30333406,"WARD NO-06",303334
30333643,KAPASIA,303336
30333669,SANMANIA,303336
30333677,SINGASREE,303336
30333634,GHAGOTIA,303336
30333660,RAYED,303336
30333651,KARIHATA,303336
30333694,TOKE,303336
30333686,TARGAON,303336
30333613,BARISHABA,303336
30333617,CHANDPUR,303336
30333625,DURGAPUR,303336
30338685,TELIHATI,303386
30338607,"WARD NO-07",303386
30338605,"WARD NO-05",303386
30338608,"WARD NO-08",303386
30338647,MAONA,303386
30338604,"WARD NO-04",303386
30338638,KAORAID,303386
30338666,RAJABARI,303386
30338602,"WARD NO-02",303386
30338657,PRAHLADPUR,303386
30338621,BARMI,303386
30338625,GAZIPUR,303386
30338628,GOSINGA,303386
30338606,"WARD NO-06",303386
30338601,"WARD NO-01",303386
30353277,SAHAPUR,303532
30353234,HARIDASPUR,303532
30353243,KAJULIA,303532
30353247,KARPARA,303532
30353238,JALALABAD,303532
30353282,SATPAR,303532
30353204,"WARD NO-04",303532
30353213,BAULTALI,303532
30353215,"CHANDRA DIGHALIA",303532
30353221,GOBRA,303532
30353260,MAJHIGATI,303532
30353269,PAIKKANDI,303532
30353217,DURGAPUR,303532
30353209,"WARD NO-09",303532
30353208,"WARD NO-08",303532
30353201,"WARD NO-01",303532
30353202,"WARD NO-02",303532
30353206,"WARD NO-06",303532
30353205,"WARD NO-05",303532
30353230,GOPINATHPUR,303532
30353256,LATIFPUR,303532
30353294,URAFI,303532
30353251,KATI,303532
30353290,ULPUR,303532
30353264,NIZRA,303532
30353273,RAGHUNATHPUR,303532
30353203,"WARD NO-03",303532
30353207,"WARD NO-07",303532
30353286,SUKTAIL,303532
30353211,BORASI,303532
30354327,KASHIANI,303543
30354388,SAJAIL,303543
30354340,MAHESHPUR,303543
30354381,RATAIL,303543
30354374,RAJPAT,303543
30354367,PUISUR,303543
30354333,MAMUDPUR,303543
30354347,NIJAMKANDI,303543
30354313,FUKURA,303543
30354311,BETHURI,303543
30354320,HATIARA,303543
30354361,PARULIA,303543
30354354,ORAKANDI,303543
30354394,SINGA,303543
30355139,KALABARI,303551
30355123,GHAGAR,303551
30355115,BANDHABARI,303551
30355171,RADHAGANJ,303551
30355147,KANDI,303551
30355179,RAMSHIL,303551
30355113,AMTALI,303551
30355163,PINJURI,303551
30355187,SADULLAPUR,303551
30355131,HIRAN,303551
30355194,SUAGRAM,303551
30355101,"WARD NO-01",303551
30355155,KUSHLA,303551
30355839,GOHALA,303558
30355861,MAHARAJPUR,303558
30355878,PASARGATI,303558
30355808,"WARD NO-08",303558
30355867,MOCHNA,303558
30355894,UJANI,303558
30355822,BATIKAMARI,303558
30355811,BAHUGRAM,303558
30355844,JALIRPAR,303558
30355827,DIGNAGAR,303558
30355850,KASALIA,303558
30355855,KHANDARPAR,303558
30355810,BHABRASUR,303558
30355883,RAGHDI,303558
30355833,GOBINDAPUR,303558
30355809,"WARD NO-09",303558
30355816,BANSHBARIA,303558
30355804,"WARD NO-04",303558
30355806,"WARD NO-06",303558
30355872,NANIKSHIR,303558
30355802,"WARD NO-02",303558
30355803,"WARD NO-03",303558
30359176,PATGATI,303591
30359128,DUMURIA,303591
30359119,BARNI,303591
30359138,GOPALPUR,303591
30359166,KUSHLI,303591
30359109,"WARD NO-09",303591
30480291,"PURBA AUSTAGRAM",304802
30480283,"KHAYERPUR ABDULLAHPUR",304802
30480211,ADAMPUR,304802
30480223,AUSTAGRAM,304802
30480235,"BANGAL PARA",304802
30480271,KASTAIL,304802
30480247,DEOGHAR,304802
30480259,KALMA,304802
30480617,BALIARDI,304806
30480606,"WARD NO-06",304806
30480651,HALIMPUR,304806
30480604,"WARD NO-04",304806
30480601,"WARD NO-01",304806
30480603,"WARD NO-03",304806
30480625,DIGHIRPAR,304806
30480634,DILALPUR,304806
30480686,PIRIJPUR,304806
30480694,"SARAR CHAR",304806
30480660,HILACHIA,304806
30480669,HUMAIPUR,304806
30480643,"GAZIR CHAR",304806
30481147,"KALIKA PRASAD",304811
30481171,SHIBPUR,304811
30481102,"WARD NO-02",304811
30481135,GAZARIA,304811
30481111,"WARD NO-11",304811
30481104,"WARD NO-04",304811
30481101,"WARD NO-01",304811
30481108,"WARD NO-08",304811
30481121,AGANAGAR,304811
30481107,"WARD NO-07",304811
30481112,"WARD NO-12",304811
30481109,"WARD NO-09",304811
30481183,SHIMULKANDI,304811
30481159,SADAKPUR,304811
30481185,SREENAGAR,304811
30482727,GOBINDAPUR,304827
30482754,PUMDI,304827
30482713,ARAIBARIA,304827
30482708,"WARD NO-08",304827
30482767,SAHEDAL,304827
30482740,JINARI,304827
30482781,SIDHLA,304827
30482703,"WARD NO-03",304827
30482705,"WARD NO-05",304827
30482706,"WARD NO-06",304827
30482702,"WARD NO-02",304827
30483347,ELONGJURI,304833
30483325,BARIBARI,304833
30483326,CHAUGANGA,304833
30483343,DHANPUR,304833
30483394,RAITUTI,304833
30483351,ITNA,304833
30483360,"JOY SIDDHI",304833
30483386,MRIGA,304833
30483317,BADLA,304833
30484225,GUNDHAR,304842
30484260,"KADIR JANGAL",304842
30484286,NOABAD,304842
30484213,BARAGHARIA,304842
30484217,DEHUNDA,304842
30484277,NIAMATPUR,304842
30484234,GUJADIA,304842
30484243,JAFARABAD,304842
30484251,JOYKA,304842
30484206,"WARD NO-06",304842
30484205,"WARD NO-05",304842
30484208,"WARD NO-08",304842
30484294,"SUTAR PARA",304842
30484271,KIRATAN,304842
30484513,ACHMITA,304845
30484576,MASUA,304845
30484519,BANAGRAM,304845
30484502,"WARD NO-02",304845
30484506,"WARD NO-06",304845
30484528,CHANDPUR,304845
30484585,MUMURDIA,304845
30484538,JALALPUR,304845
30484595,"SHAHASRAM DHULDIA",304845
30484547,KARGAON,304845
30484503,"WARD NO-03",304845
30484509,"WARD NO-09",304845
30484501,"WARD NO-01",304845
30484566,LOHAJURI,304845
30484969,MAHINANDA,304849
30484960,LATIBABAD,304849
30484916,BINNATI,304849
30484902,"WARD NO-02",304849
30484934,"DANA PATALI",304849
30484909,"WARD NO-09",304849
30484986,MARIA,304849
30484951,"KORSHA KARIAIL",304849
30484907,"WARD NO-07",304849
30484904,"WARD NO-04",304849
30484917,BAULAI,304849
30484925,CHAUDDASATA,304849
30484901,"WARD NO-01",304849
30484905,"WARD NO-05",304849
30484908,"WARD NO-08",304849
30484977,"MAIJ KHAPAN",304849
30484903,"WARD NO-03",304849
30484943,JASODAL,304849
30484994,RASHIDABAD,304849
30484906,"WARD NO-06",304849
30485435,"GOBARIA ABDULLAHPUR",304854
30485411,CHHAYSUTI,304854
30485471,RAMDI,304854
30485401,"WARD NO-01",304854
30485459,OSMANPUR,304854
30485423,FARIDPUR,304854
30485403,"WARD NO-03",304854
30485483,SALUA,304854
30485402,"WARD NO-02",304854
30485405,"WARD NO-05",304854
30485408,"WARD NO-08",304854
30485911,BAIRATI,304859
30485927,GHAGRA,304859
30485913,DHAKI,304859
30485940,GOPEDIGHI,304859
30485981,MITHAMAIN,304859
30485967,KEORJORI,304859
30485954,KHATKHAL,304859
30487627,DAMPARA,304876
30487638,GURAI,304876
30487685,SINGPUR,304876
30487623,"CHHATIR CHAR",304876
30487647,JARAITALA,304876
30487676,NIKLI,304876
30487657,KARPASHA,304876
30487938,EGARASINDUR,304879
30487915,BARUDIA,304879
30487901,"WARD NO-01",304879
30487919,"CHANDI PASHA",304879
30487908,"WARD NO-08",304879
30487928,"CHAR FARADI",304879
30487957,JANGALIA,304879
30487985,PATUABHANGA,304879
30487995,SUKHIA,304879
30487966,NARANDI,304879
30487947,HOSENDI,304879
30487904,"WARD NO-04",304879
30487902,"WARD NO-02",304879
30487905,"WARD NO-05",304879
30489267,RAUTI,304892
30489213,DAMIHA,304892
30489294,"TARAIL SACHAIL",304892
30489227,DHALA,304892
30489254,JAWAR,304892
30489281,TALGANGA,304892
30544025,"CHAR DAULAT KHAN",305440
30544031,DASAR,305440
30544056,KAYARIA,305440
30544037,ENAYETNAGAR,305440
30544082,RAMJANPUR,305440
30544088,SAHEBRAMPUR,305440
30544012,BALIGRAM,305440
30544018,BANSHGARI,305440
30544069,LAKSHMIPUR,305440
30544063,KAZIBAKAI,305440
30544075,NABAGRAM,305440
30544044,GOPALPUR,305440
30544004,"WARD NO-04",305440
30544009,"WARD NO-09",305440
30544008,"WARD NO-08",305440
30544011,ALINAGAR,305440
30544002,"WARD NO-02",305440
30544001,"WARD NO-01",305440
30544094,"SHIKAR MANGAL",305440
30544003,"WARD NO-03",305440
30545453,KHOAJPUR,305454
30545447,KENDUA,305454
30545459,KUNIA,305454
30545401,"WARD NO-01",305454
30545410,BAHADURPUR,305454
30545405,"WARD NO-05",305454
30545483,PEARPUR,305454
